,,,dt,,CTE,,angle,,,,,
step,850, dt,0.0128, cte,-2.8874, steer angle,2.4346, steer setpt,2.79064, steer cmd,0.09088, 
step,851, dt,0.014, cte,-2.8874, steer angle,2.4346, steer setpt,2.7268, steer cmd,0.09409, 
step,852, dt,0.01187, cte,-2.8881, steer angle,2.7084, steer setpt,2.68685, steer cmd,0.09123, 
step,853, dt,0.01223, cte,-2.8905, steer angle,2.7886, steer setpt,2.81563, steer cmd,0.09272, 
step,854, dt,0.01424, cte,-2.8905, steer angle,2.7886, steer setpt,2.81002, steer cmd,0.09287, 
step,855, dt,0.01243, cte,-2.8824, steer angle,2.7543, steer setpt,2.75225, steer cmd,0.09265, 
step,856, dt,0.31115, cte,-2.8722, steer angle,2.758, steer setpt,2.71998, steer cmd,0.09185, 
step,857, dt,0.01137, cte,-2.512, steer angle,2.7525, steer setpt,-1.59546, steer cmd,-0.00688, 
step,858, dt,0.31187, cte,-2.4776, steer angle,2.7326, steer setpt,-2.10013, steer cmd,-0.07019, 
step,859, dt,0.01073, cte,-1.9148, steer angle,0.2644, steer setpt,-9.03991, steer cmd,-0.2397, 
step,860, dt,0.01236, cte,-1.8753, steer angle,-1.3184, steer setpt,-9.72251, steer cmd,-0.34146, 
step,861, dt,0.3126, cte,-1.8374, steer angle,-5.5562, steer setpt,-10.37882, steer cmd,-0.38112, 
step,862, dt,0.01338, cte,-1.5654, steer angle,-8.1001, steer setpt,-9.63857, steer cmd,-0.3826, 
step,863, dt,0.01177, cte,-1.5687, steer angle,-9.0917, steer setpt,-9.48613, steer cmd,-0.38559, 
step,864, dt,0.01182, cte,-1.5687, steer angle,-9.0917, steer setpt,-2.91784, steer cmd,-0.24395, 
step,865, dt,0.01323, cte,-1.5751, steer angle,-9.2034, steer setpt,-2.43843, steer cmd,-0.15725, 
step,866, dt,0.0144, cte,-1.5836, steer angle,-5.6624, steer setpt,-1.9369, steer cmd,-0.13179, 
step,867, dt,0.01457, cte,-1.5836, steer angle,-5.6624, steer setpt,1.3338, steer cmd,0.00237, 
step,868, dt,0.01356, cte,-1.5935, steer angle,-2.8584, steer setpt,1.47283, steer cmd,0.03376, 
step,869, dt,0.01301, cte,-1.6037, steer angle,0.4956, steer setpt,1.65854, steer cmd,0.02889, 
step,870, dt,0.01238, cte,-1.6037, steer angle,0.4956, steer setpt,1.64592, steer cmd,0.05208, 
step,871, dt,0.31362, cte,-1.6139, steer angle,1.1585, steer setpt,1.72981, steer cmd,0.05525, 
step,872, dt,0.01068, cte,-1.7569, steer angle,1.7384, steer setpt,3.53864, steer cmd,0.09265, 
step,873, dt,0.01159, cte,-1.7569, steer angle,1.7384, steer setpt,3.53897, steer cmd,0.11552, 
step,874, dt,0.01033, cte,-1.7632, steer angle,2.7526, steer setpt,3.60971, steer cmd,0.11958, 
step,875, dt,0.31545, cte,-1.7632, steer angle,2.7526, steer setpt,3.72754, steer cmd,0.13651, 
step,876, dt,0.01168, cte,-1.7278, steer angle,3.4257, steer setpt,3.29002, steer cmd,0.12477, 
step,877, dt,0.01342, cte,-1.716, steer angle,3.849, steer setpt,1.50299, steer cmd,0.07489, 
step,878, dt,0.01174, cte,-1.716, steer angle,3.849, steer setpt,1.54387, steer cmd,0.04737, 
step,879, dt,0.01422, cte,-1.7033, steer angle,2.3086, steer setpt,1.35267, steer cmd,0.04531, 
step,880, dt,0.01565, cte,-1.6899, steer angle,1.6207, steer setpt,1.22196, steer cmd,0.04147, 
step,881, dt,0.01261, cte,-1.6899, steer angle,1.6207, steer setpt,1.68096, steer cmd,0.04505, 
step,882, dt,0.01303, cte,-1.6758, steer angle,1.4732, steer setpt,1.69358, steer cmd,0.04855, 
step,883, dt,0.01412, cte,-1.661, steer angle,1.5626, steer setpt,1.55251, steer cmd,0.04607, 
step,884, dt,0.01411, cte,-1.661, steer angle,1.5626, steer setpt,1.74083, steer cmd,0.05073, 
step,885, dt,0.0145, cte,-1.6455, steer angle,1.5881, steer setpt,1.75327, steer cmd,0.05255, 
step,886, dt,0.3143, cte,-1.6292, steer angle,1.7045, steer setpt,1.59134, steer cmd,0.04857, 
step,887, dt,0.01157, cte,-1.271, steer angle,1.75, steer setpt,-2.57704, steer cmd,-0.0485, 
step,888, dt,0.01338, cte,-1.271, steer angle,1.75, steer setpt,-2.50364, steer cmd,-0.099, 
step,889, dt,0.01369, cte,-1.2435, steer angle,-0.7761, steer setpt,-2.94312, steer cmd,-0.11198, 
step,890, dt,0.31484, cte,-1.2164, steer angle,-2.0386, steer setpt,-3.20209, steer cmd,-0.12447, 
step,891, dt,0.01038, cte,-0.9242, steer angle,-2.3633, steer setpt,-6.69325, steer cmd,-0.21539, 
step,892, dt,0.01442, cte,-0.854, steer angle,-2.6753, steer setpt,-3.4166, steer cmd,-0.18809, 
step,893, dt,0.01132, cte,-0.854, steer angle,-2.6753, steer setpt,-3.54394, steer cmd,-0.20941, 
step,894, dt,0.31297, cte,-0.7882, steer angle,-4.2659, steer setpt,-4.14133, steer cmd,-0.19882, 
step,895, dt,0.01341, cte,-0.2083, steer angle,-4.799, steer setpt,-11.03435, steer cmd,-0.34425, 
step,896, dt,0.01287, cte,-0.2083, steer angle,-4.799, steer setpt,-7.8401, steer cmd,-0.34597, 
step,897, dt,0.01211, cte,-0.1919, steer angle,-8.1698, steer setpt,-7.44496, steer cmd,-0.31031, 
step,898, dt,0.01334, cte,-0.1782, steer angle,-8.2128, steer setpt,-7.85667, steer cmd,-0.31671, 
step,899, dt,0.0131, cte,-0.1782, steer angle,-8.2128, steer setpt,-7.30813, steer cmd,-0.29834, 
step,900, dt,0.01322, cte,-0.1671, steer angle,-7.4815, steer setpt,-0.60044, steer cmd,-0.15044, 
step,901, dt,0.0129, cte,-0.1583, steer angle,-7.0221, steer setpt,-0.71792, steer cmd,-0.07903, 
step,902, dt,0.0128, cte,-0.1583, steer angle,-7.0221, steer setpt,-0.5317, steer cmd,0.01601, 
step,903, dt,0.01376, cte,-0.1504, steer angle,-1.5393, steer setpt,-0.46861, steer cmd,-0.01581, 
step,904, dt,0.01497, cte,-0.1425, steer angle,0.8365, steer setpt,-0.57059, steer cmd,-0.04517, 
step,905, dt,0.01187, cte,-0.1425, steer angle,0.8365, steer setpt,-0.44406, steer cmd,-0.05682, 
step,906, dt,0.0128, cte,-0.1352, steer angle,-0.693, steer setpt,-0.43049, steer cmd,-0.0401, 
step,907, dt,0.01264, cte,-0.1286, steer angle,-0.9841, steer setpt,-0.51531, steer cmd,-0.03506, 
step,908, dt,0.01302, cte,-0.1286, steer angle,-0.9841, steer setpt,-0.42599, steer cmd,-0.02682, 
step,909, dt,0.01387, cte,-0.1226, steer angle,-0.4402, steer setpt,-0.40692, steer cmd,-0.03106, 
step,910, dt,0.01523, cte,-0.117, steer angle,-0.2343, steer setpt,-0.47876, steer cmd,-0.03577, 
step,911, dt,0.01241, cte,-0.117, steer angle,-0.2343, steer setpt,-0.39555, steer cmd,-0.03673, 
step,912, dt,0.31307, cte,-0.112, steer angle,-0.4578, steer setpt,-0.37915, steer cmd,-0.03373, 
step,913, dt,0.01209, cte,-0.0902, steer angle,-0.4819, steer setpt,-0.64775, steer cmd,-0.03872, 
step,914, dt,0.0111, cte,-0.0902, steer angle,-0.4819, steer setpt,-0.58593, steer cmd,-0.03913, 
step,915, dt,0.01107, cte,-0.0918, steer angle,-0.5316, steer setpt,-0.50733, steer cmd,-0.03781, 
step,916, dt,0.0126, cte,-0.0918, steer angle,-0.5316, steer setpt,-0.51393, steer cmd,-0.0379, 
step,917, dt,0.013, cte,-0.0936, steer angle,-0.509, steer setpt,-0.43772, steer cmd,-0.03641, 
step,918, dt,0.01468, cte,-0.0958, steer angle,-0.5112, steer setpt,-0.14911, steer cmd,-0.02889, 
step,919, dt,0.01259, cte,-0.0958, steer angle,-0.5112, steer setpt,-0.1439, steer cmd,-0.02427, 
step,920, dt,0.01261, cte,-0.0981, steer angle,-0.2859, steer setpt,-0.13011, steer cmd,-0.02389, 
step,921, dt,0.01298, cte,-0.1006, steer angle,-0.1704, steer setpt,-0.09404, steer cmd,-0.02302, 
step,922, dt,0.0144, cte,-0.1006, steer angle,-0.1704, steer setpt,-0.1094, steer cmd,-0.02211, 
step,923, dt,0.01322, cte,-0.1033, steer angle,-0.1392, steer setpt,-0.09736, steer cmd,-0.02165, 
step,924, dt,0.01227, cte,-0.1061, steer angle,-0.1165, steer setpt,-0.05701, steer cmd,-0.02061, 
step,925, dt,0.01292, cte,-0.1061, steer angle,-0.1165, steer setpt,-0.07772, steer cmd,-0.02028, 
step,926, dt,0.01195, cte,-0.1091, steer angle,-0.0789, steer setpt,-0.06512, steer cmd,-0.02025, 
step,927, dt,0.01207, cte,-0.1091, steer angle,-0.0789, steer setpt,-0.05837, steer cmd,-0.01984, 
step,928, dt,0.01244, cte,-0.1122, steer angle,-0.0699, steer setpt,-0.04668, steer cmd,-0.01951, 
step,929, dt,0.01389, cte,-0.1154, steer angle,-0.0598, steer setpt,-0.03478, steer cmd,-0.01914, 
step,930, dt,0.01276, cte,-0.1154, steer angle,-0.0598, steer setpt,-0.02754, steer cmd,-0.01863, 
step,931, dt,0.01451, cte,-0.1187, steer angle,-0.0422, steer setpt,-0.01658, steer cmd,-0.01833, 
step,932, dt,0.01338, cte,-0.122, steer angle,-0.0293, steer setpt,0.03117, steer cmd,-0.01716, 
step,933, dt,0.0126, cte,-0.122, steer angle,-0.0293, steer setpt,0.0022, steer cmd,-0.01704, 
step,934, dt,0.01277, cte,-0.1255, steer angle,0.0073, steer setpt,0.01357, steer cmd,-0.0171, 
step,935, dt,0.01285, cte,-0.129, steer angle,0.0103, steer setpt,0.06416, steer cmd,-0.01587, 
step,936, dt,0.0133, cte,-0.129, steer angle,0.0103, steer setpt,0.03325, steer cmd,-0.01592, 
step,937, dt,0.01267, cte,-0.1326, steer angle,0.0395, steer setpt,0.04503, steer cmd,-0.01592, 
step,938, dt,0.01231, cte,-0.1362, steer angle,0.0383, steer setpt,0.09727, steer cmd,-0.01459, 
step,939, dt,0.01354, cte,-0.1362, steer angle,0.0383, steer setpt,0.06437, steer cmd,-0.01462, 
step,940, dt,0.01418, cte,-0.1399, steer angle,0.0716, steer setpt,0.07533, steer cmd,-0.01468, 
step,941, dt,0.01531, cte,-0.1435, steer angle,0.0709, steer setpt,0.12791, steer cmd,-0.01337, 
step,942, dt,0.01502, cte,-0.1435, steer angle,0.0709, steer setpt,0.09415, steer cmd,-0.01344, 
step,943, dt,0.01335, cte,-0.1473, steer angle,0.1021, steer setpt,0.10542, steer cmd,-0.01349, 
step,944, dt,0.01321, cte,-0.151, steer angle,0.1002, steer setpt,0.15954, steer cmd,-0.01213, 
step,945, dt,0.01259, cte,-0.1547, steer angle,0.099, steer setpt,0.17007, steer cmd,-0.01114, 
step,946, dt,0.01246, cte,-0.1547, steer angle,0.099, steer setpt,0.13676, steer cmd,-0.01092, 
step,947, dt,0.01359, cte,-0.1585, steer angle,0.1578, steer setpt,0.19241, steer cmd,-0.01038, 
step,948, dt,0.01218, cte,-0.1585, steer angle,0.1578, steer setpt,0.15691, steer cmd,-0.01069, 
step,949, dt,0.01336, cte,-0.1622, steer angle,0.1769, steer setpt,0.16637, steer cmd,-0.01084, 
step,950, dt,0.01265, cte,-0.1659, steer angle,0.1691, steer setpt,0.17589, steer cmd,-0.01058, 
step,951, dt,0.01499, cte,-0.1659, steer angle,0.1691, steer setpt,0.18549, steer cmd,-0.0103, 
step,952, dt,0.01364, cte,-0.1696, steer angle,0.1719, steer setpt,0.19394, steer cmd,-0.00996, 
step,953, dt,0.0135, cte,-0.1733, steer angle,0.1788, steer setpt,0.2488, steer cmd,-0.00857, 
step,954, dt,0.01307, cte,-0.1733, steer angle,0.1788, steer setpt,0.2149, steer cmd,-0.00845, 
step,955, dt,0.01206, cte,-0.1769, steer angle,0.2222, steer setpt,0.22356, steer cmd,-0.00865, 
step,956, dt,0.01476, cte,-0.1805, steer angle,0.2251, steer setpt,0.27739, steer cmd,-0.0074, 
step,957, dt,0.01372, cte,-0.1805, steer angle,0.2251, steer setpt,0.24366, steer cmd,-0.00754, 
step,958, dt,0.01371, cte,-0.184, steer angle,0.2514, steer setpt,0.25125, steer cmd,-0.00763, 
step,959, dt,0.01353, cte,-0.1875, steer angle,0.2479, steer setpt,0.30398, steer cmd,-0.0063, 
step,960, dt,0.01191, cte,-0.1875, steer angle,0.2479, steer setpt,0.27154, steer cmd,-0.00637, 
step,961, dt,0.01354, cte,-0.1909, steer angle,0.2787, steer setpt,0.27925, steer cmd,-0.00649, 
step,962, dt,0.01387, cte,-0.1942, steer angle,0.2771, steer setpt,0.32966, steer cmd,-0.00525, 
step,963, dt,0.01341, cte,-0.1942, steer angle,0.2771, steer setpt,0.29847, steer cmd,-0.00533, 
step,964, dt,0.01281, cte,-0.1975, steer angle,0.3052, steer setpt,0.30625, steer cmd,-0.00542, 
step,965, dt,0.0129, cte,-0.2007, steer angle,0.3032, steer setpt,0.35549, steer cmd,-0.00419, 
step,966, dt,0.01461, cte,-0.2007, steer angle,0.3032, steer setpt,0.32555, steer cmd,-0.00424, 
step,967, dt,0.01412, cte,-0.2038, steer angle,0.3316, steer setpt,0.33338, steer cmd,-0.00433, 
step,968, dt,0.01347, cte,-0.2068, steer angle,0.3303, steer setpt,0.38025, steer cmd,-0.00316, 
step,969, dt,0.01304, cte,-0.2097, steer angle,0.3282, steer setpt,0.38688, steer cmd,-0.00236, 
step,970, dt,0.01342, cte,-0.2097, steer angle,0.3282, steer setpt,0.35927, steer cmd,-0.00217, 
step,971, dt,0.01481, cte,-0.2125, steer angle,0.3774, steer setpt,0.40368, steer cmd,-0.00178, 
step,972, dt,0.0129, cte,-0.2152, steer angle,0.382, steer setpt,0.41022, steer cmd,-0.00135, 
step,973, dt,0.01312, cte,-0.2152, steer angle,0.382, steer setpt,0.38495, steer cmd,-0.00153, 
step,974, dt,0.0131, cte,-0.2178, steer angle,0.4026, steer setpt,0.3915, steer cmd,-0.00175, 
step,975, dt,0.31348, cte,-0.2203, steer angle,0.3981, steer setpt,0.43216, steer cmd,-0.00085, 
step,976, dt,0.01244, cte,-0.2421, steer angle,0.3925, steer setpt,0.67518, steer cmd,0.0052, 
step,977, dt,0.01166, cte,-0.2425, steer angle,0.4151, steer setpt,0.66595, steer cmd,0.00794, 
step,978, dt,0.01164, cte,-0.2425, steer angle,0.4151, steer setpt,0.68406, steer cmd,0.01199, 
step,979, dt,0.01279, cte,-0.2427, steer angle,0.6349, steer setpt,0.67306, steer cmd,0.01051, 
step,980, dt,0.0153, cte,-0.2427, steer angle,0.7361, steer setpt,0.66006, steer cmd,0.00895, 
step,981, dt,0.01399, cte,-0.2427, steer angle,0.7361, steer setpt,0.41075, steer cmd,0.00244, 
step,982, dt,0.01362, cte,-0.2424, steer angle,0.6601, steer setpt,0.41035, steer cmd,0.00009, 
step,983, dt,0.01239, cte,-0.242, steer angle,0.4973, steer setpt,0.41334, steer cmd,0.00016, 
step,984, dt,0.01293, cte,-0.242, steer angle,0.4973, steer setpt,0.41861, steer cmd,-0.00128, 
step,985, dt,0.01248, cte,-0.2415, steer angle,0.4403, steer setpt,0.42013, steer cmd,-0.00107, 
step,986, dt,0.01444, cte,-0.2407, steer angle,0.4044, steer setpt,0.4178, steer cmd,-0.00072, 
step,987, dt,0.01238, cte,-0.2407, steer angle,0.4044, steer setpt,0.42855, steer cmd,-0.00036, 
step,988, dt,0.013, cte,-0.2399, steer angle,0.4183, steer setpt,0.43088, steer cmd,-0.00031, 
step,989, dt,0.01311, cte,-0.2388, steer angle,0.4273, steer setpt,0.42449, steer cmd,-0.00045, 
step,990, dt,0.01355, cte,-0.2388, steer angle,0.4273, steer setpt,0.43717, steer cmd,-0.00017, 
step,991, dt,0.01305, cte,-0.2377, steer angle,0.425, steer setpt,0.44027, steer cmd,0.00007, 
step,992, dt,0.01248, cte,-0.2363, steer angle,0.4321, steer setpt,0.42981, steer cmd,-0.00013, 
step,993, dt,0.01458, cte,-0.2363, steer angle,0.4321, steer setpt,0.44562, steer cmd,0.00024, 
step,994, dt,0.01247, cte,-0.2348, steer angle,0.4331, steer setpt,0.44707, steer cmd,0.0004, 
step,995, dt,0.01444, cte,-0.2332, steer angle,0.4423, steer setpt,0.4337, steer cmd,0.00009, 
step,996, dt,0.01372, cte,-0.2332, steer angle,0.4423, steer setpt,0.45261, steer cmd,0.00045, 
step,997, dt,0.01402, cte,-0.2313, steer angle,0.4385, steer setpt,0.45241, steer cmd,0.00063, 
step,998, dt,0.01368, cte,-0.2294, steer angle,0.4475, steer setpt,0.43489, steer cmd,0.00022, 
step,999, dt,0.0126, cte,-0.2294, steer angle,0.4475, steer setpt,0.45806, steer cmd,0.00063, 
step,1000, dt,0.01227, cte,-0.2272, steer angle,0.4418, steer setpt,0.45617, steer cmd,0.00081, 
step,1001, dt,0.01517, cte,-0.2249, steer angle,0.452, steer setpt,0.43326, steer cmd,0.00025, 
step,1002, dt,0.01499, cte,-0.2249, steer angle,0.452, steer setpt,0.46064, steer cmd,0.00068, 
step,1003, dt,0.01238, cte,-0.2225, steer angle,0.4426, steer setpt,0.45944, steer cmd,0.00093, 
step,1004, dt,0.0125, cte,-0.2198, steer angle,0.4534, steer setpt,0.43115, steer cmd,0.00026, 
step,1005, dt,0.01342, cte,-0.2198, steer angle,0.4534, steer setpt,0.46153, steer cmd,0.00072, 
step,1006, dt,0.01402, cte,-0.217, steer angle,0.4429, steer setpt,0.45978, steer cmd,0.00097, 
step,1007, dt,0.01296, cte,-0.2141, steer angle,0.4544, steer setpt,0.4285, steer cmd,0.00022, 
step,1008, dt,0.01277, cte,-0.2141, steer angle,0.4544, steer setpt,0.46069, steer cmd,0.00068, 
step,1009, dt,0.01331, cte,-0.211, steer angle,0.4418, steer setpt,0.45959, steer cmd,0.00096, 
step,1010, dt,0.01448, cte,-0.2077, steer angle,0.4533, steer setpt,0.4229, steer cmd,0.00009, 
step,1011, dt,0.01314, cte,-0.2077, steer angle,0.4533, steer setpt,0.45926, steer cmd,0.00059, 
step,1012, dt,0.0124, cte,-0.2042, steer angle,0.4385, steer setpt,0.45517, steer cmd,0.00084, 
step,1013, dt,0.01412, cte,-0.2006, steer angle,0.4511, steer setpt,0.41418, steer cmd,-0.00017, 
step,1014, dt,0.01248, cte,-0.2006, steer angle,0.4511, steer setpt,0.45345, steer cmd,0.00032, 
step,1015, dt,0.01324, cte,-0.1968, steer angle,0.4321, steer setpt,0.44993, steer cmd,0.00062, 
step,1016, dt,0.01392, cte,-0.1929, steer angle,0.4443, steer setpt,0.40466, steer cmd,-0.00047, 
step,1017, dt,0.01351, cte,-0.1929, steer angle,0.4443, steer setpt,0.44806, steer cmd,0.00008, 
step,1018, dt,0.01398, cte,-0.1888, steer angle,0.4245, steer setpt,0.44395, steer cmd,0.0004, 
step,1019, dt,0.01346, cte,-0.1845, steer angle,0.4384, steer setpt,0.3932, steer cmd,-0.00084, 
step,1020, dt,0.0131, cte,-0.1845, steer angle,0.4384, steer setpt,0.43949, steer cmd,-0.00028, 
step,1021, dt,0.01565, cte,-0.1801, steer angle,0.4155, steer setpt,0.43473, steer cmd,0.00005, 
step,1022, dt,0.31225, cte,-0.1756, steer angle,0.4294, steer setpt,0.38088, steer cmd,-0.00126, 
step,1023, dt,0.0128, cte,-0.0803, steer angle,0.4375, steer setpt,-0.73272, steer cmd,-0.02738, 
step,1024, dt,0.01235, cte,-0.0803, steer angle,0.4375, steer setpt,-0.71748, steer cmd,-0.04118, 
step,1025, dt,0.01231, cte,-0.0731, steer angle,-0.2481, steer setpt,-0.84156, steer cmd,-0.04481, 
step,1026, dt,0.01404, cte,-0.0731, steer angle,-0.2481, steer setpt,-0.82764, steer cmd,-0.05416, 
step,1027, dt,0.01367, cte,-0.0661, steer angle,-0.684, steer setpt,-0.8969, steer cmd,-0.05406, 
step,1028, dt,0.01335, cte,-0.0593, steer angle,-0.9176, steer setpt,0.1425, steer cmd,-0.02886, 
step,1029, dt,0.01338, cte,-0.0593, steer angle,-0.9176, steer setpt,0.13657, steer cmd,-0.01675, 
step,1030, dt,0.01306, cte,-0.0525, steer angle,-0.2852, steer setpt,0.13539, steer cmd,-0.01621, 
step,1031, dt,0.31341, cte,-0.0457, steer angle,0.0177, steer setpt,0.04638, steer cmd,-0.01778, 
step,1032, dt,0.31082, cte,0.06, steer angle,0.0311, steer setpt,-1.1668, steer cmd,-0.04447, 
step,1033, dt,0.00994, cte,0.1756, steer angle,-0.0081, steer setpt,-2.54267, steer cmd,-0.08926, 
step,1034, dt,0.01192, cte,0.1756, steer angle,-0.0081, steer setpt,-2.63515, steer cmd,-0.12442, 
step,1035, dt,0.01342, cte,0.1824, steer angle,-1.7952, steer setpt,-2.72916, steer cmd,-0.12292, 
step,1036, dt,0.01212, cte,0.1883, steer angle,-2.6742, steer setpt,-2.81372, steer cmd,-0.12179, 
step,1037, dt,0.01405, cte,0.1883, steer angle,-2.6742, steer setpt,-1.62073, steer cmd,-0.09832, 
step,1038, dt,0.01283, cte,0.1936, steer angle,-2.6085, steer setpt,-0.33107, steer cmd,-0.05808, 
step,1039, dt,0.01428, cte,0.1983, steer angle,-2.0217, steer setpt,-0.40151, steer cmd,-0.04342, 
step,1040, dt,0.01302, cte,0.1983, steer angle,-2.0217, steer setpt,-0.33363, steer cmd,-0.01742, 
step,1041, dt,0.01274, cte,0.2028, steer angle,-0.6491, steer setpt,-0.32908, steer cmd,-0.02479, 
step,1042, dt,0.01395, cte,0.2072, steer angle,0.0009, steer setpt,-0.39484, steer cmd,-0.03355, 
step,1043, dt,0.31197, cte,0.2072, steer angle,0.0009, steer setpt,-0.34409, steer cmd,-0.03644, 
step,1044, dt,0.01087, cte,0.2558, steer angle,-0.4025, steer setpt,-0.89167, steer cmd,-0.04474, 
step,1045, dt,0.01197, cte,0.2575, steer angle,-0.4747, steer setpt,-0.94191, steer cmd,-0.05087, 
step,1046, dt,0.01186, cte,0.2575, steer angle,-0.4747, steer setpt,-0.91756, steer cmd,-0.057, 
step,1047, dt,0.01574, cte,0.2589, steer angle,-0.8354, steer setpt,-0.9101, steer cmd,-0.05494, 
step,1048, dt,0.01394, cte,0.2599, steer angle,-0.9886, steer setpt,-0.9506, steer cmd,-0.05425, 
step,1049, dt,0.01316, cte,0.2599, steer angle,-0.9886, steer setpt,-0.38665, steer cmd,-0.0411, 
step,1050, dt,0.0153, cte,0.2607, steer angle,-0.9198, steer setpt,-0.38571, steer cmd,-0.03534, 
step,1051, dt,0.01336, cte,0.2613, steer angle,-0.5911, steer setpt,-0.40274, steer cmd,-0.03548, 
step,1052, dt,0.01235, cte,0.2613, steer angle,-0.5911, steer setpt,-0.39563, steer cmd,-0.03189, 
step,1053, dt,0.01306, cte,0.2617, steer angle,-0.4508, steer setpt,-0.39774, steer cmd,-0.03237, 
step,1054, dt,0.01378, cte,0.2619, steer angle,-0.3608, steer setpt,-0.40939, steer cmd,-0.03363, 
step,1055, dt,0.01216, cte,0.2619, steer angle,-0.3608, steer setpt,-0.40894, steer cmd,-0.03408, 
step,1056, dt,0.01458, cte,0.2619, steer angle,-0.4043, steer setpt,-0.41061, steer cmd,-0.03381, 
step,1057, dt,0.01209, cte,0.2618, steer angle,-0.4157, steer setpt,-0.41816, steer cmd,-0.03391, 
step,1058, dt,0.01479, cte,0.2618, steer angle,-0.4157, steer setpt,-0.42201, steer cmd,-0.03404, 
step,1059, dt,0.01319, cte,0.2616, steer angle,-0.4113, steer setpt,-0.42571, steer cmd,-0.0343, 
